match_id,format,innings_no,team,bowler,legal_balls,overs_text,overs_decimal,maidens,runs_conceded,wickets,wides,no_balls,dot_balls,boundary_balls_conceded,economy,bowling_strike_rate,bowling_average
t20_2024-08-24_isle_of_man_greece_1447550,T20,1,Greece,S Georgota,24,4.0,4.0,0,37,1,0,0,4,4,9.25,24.0,37.0
t20_2024-08-24_isle_of_man_greece_1447550,T20,2,Isle of Man,L Barnett,24,4.0,4.0,1,19,0,0,0,16,3,4.75,,
t20_2024-08-24_isle_of_man_greece_1447550,T20,2,Isle of Man,C Perry,18,3.0,3.0,0,13,2,10,0,15,0,4.33,9.0,6.5
t20_2024-08-24_isle_of_man_greece_1447550,T20,2,Isle of Man,D Murphy,12,2.0,2.0,0,21,0,8,0,7,2,10.5,,
t20_2024-08-24_isle_of_man_greece_1447550,T20,2,Isle of Man,J Hicks,24,4.0,4.0,1,22,5,2,0,13,2,5.5,4.8,4.4
t20_2024-08-24_isle_of_man_greece_1447550,T20,2,Isle of Man,C Henery,22,3.4,3.667,0,14,2,1,0,14,2,3.82,11.0,7.0
t20_2024-08-24_isle_of_man_greece_1447550,T20,2,Isle of Man,F Martin,12,2.0,2.0,0,11,1,1,0,7,1,5.5,12.0,11.0
t20_2024-08-25_greece_serbia_1447551,T20,1,Serbia,A Mesarovic,14,2.2,2.333,0,12,0,3,3,8,0,5.14,,
t20_2024-08-25_greece_serbia_1447551,T20,1,Serbia,N Nojic,24,4.0,4.0,0,17,3,2,1,14,0,4.25,8.0,5.67
t20_2024-08-25_greece_serbia_1447551,T20,1,Serbia,E Prokic,22,3.4,3.667,0,20,2,5,3,11,0,5.45,11.0,10.0
t20_2024-08-25_greece_serbia_1447551,T20,1,Serbia,S Matijevic,24,4.0,4.0,0,21,1,5,1,9,0,5.25,24.0,21.0
t20_2024-08-25_greece_serbia_1447551,T20,1,Serbia,M Trajkovi,18,3.0,3.0,0,23,0,6,3,7,0,7.67,,
t20_2024-08-25_greece_serbia_1447551,T20,1,Serbia,S Simic,18,3.0,3.0,0,18,1,4,3,7,0,6.0,18.0,18.0
t20_2024-08-25_greece_serbia_1447551,T20,2,Greece,A Makri,24,4.0,4.0,1,14,2,10,1,21,0,3.5,12.0,7.0
t20_2024-08-25_greece_serbia_1447551,T20,2,Greece,M Vervitsioti,18,3.0,3.0,1,9,1,8,0,16,0,3.0,18.0,9.0
t20_2024-08-25_greece_serbia_1447551,T20,2,Greece,A Savvani,12,2.0,2.0,0,8,0,1,0,7,0,4.0,,
t20_2024-08-25_greece_serbia_1447551,T20,2,Greece,S Georgota,24,4.0,4.0,0,7,1,2,0,19,0,1.75,24.0,7.0
t20_2024-08-25_greece_serbia_1447551,T20,2,Greece,M Syrioti,11,1.5,1.833,0,5,4,3,0,9,0,2.73,2.75,1.25
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,L Barnett,24,4.0,4.0,0,15,0,0,0,13,1,3.75,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,C Perry,24,4.0,4.0,0,8,0,0,0,15,0,2.0,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,D Murphy,12,2.0,2.0,0,15,0,5,0,5,1,7.5,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,C Henery,24,4.0,4.0,0,23,0,9,2,16,1,5.75,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,A Thorpe,12,2.0,2.0,0,9,0,1,1,6,0,4.5,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,F Martin,12,2.0,2.0,0,11,1,3,1,5,0,5.5,12.0,11.0
t20_2024-08-25_greece_isle_of_man_1447553,T20,1,Isle of Man,J Hicks,12,2.0,2.0,0,6,0,0,0,6,0,3.0,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,2,Greece,M Syrioti,12,2.0,2.0,0,20,1,3,1,3,2,10.0,12.0,20.0
t20_2024-08-25_greece_isle_of_man_1447553,T20,2,Greece,M Vervitsioti,6,1.0,1.0,0,14,0,1,0,2,3,14.0,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,2,Greece,A Savvani,6,1.0,1.0,0,13,0,1,0,1,2,13.0,,
t20_2024-08-25_greece_isle_of_man_1447553,T20,2,Greece,A Makri,17,2.5,2.833,0,34,1,4,0,2,4,12.0,17.0,34.0
t20_2024-08-25_greece_isle_of_man_1447553,T20,2,Greece,S Georgota,12,2.0,2.0,0,9,1,0,0,4,0,4.5,12.0,9.0
t20_2025-06-06_england_west_indies_1448346,T20,1,West Indies,JO Holder,24,4.0,4.0,0,38,0,3,0,6,5,9.5,,
t20_2025-06-06_england_west_indies_1448346,T20,1,West Indies,R Shepherd,24,4.0,4.0,0,33,2,2,0,8,3,8.25,12.0,16.5
t20_2025-06-06_england_west_indies_1448346,T20,1,West Indies,AS Joseph,24,4.0,4.0,0,51,1,4,0,6,6,12.75,24.0,51.0
t20_2025-06-06_england_west_indies_1448346,T20,1,West Indies,AD Russell,12,2.0,2.0,0,25,1,0,1,5,3,12.5,12.0,25.0
t20_2025-06-06_england_west_indies_1448346,T20,1,West Indies,G Motie,24,4.0,4.0,0,21,0,0,0,6,0,5.25,,
t20_2025-06-06_england_west_indies_1448346,T20,1,West Indies,RL Chase,12,2.0,2.0,0,19,1,1,0,2,2,9.5,12.0,19.0
t20_2025-06-06_england_west_indies_1448346,T20,2,England,LA Dawson,24,4.0,4.0,0,20,4,0,0,14,2,5.0,6.0,5.0
t20_2025-06-06_england_west_indies_1448346,T20,2,England,BA Carse,24,4.0,4.0,0,29,0,1,0,11,4,7.25,,
t20_2025-06-06_england_west_indies_1448346,T20,2,England,WG Jacks,12,2.0,2.0,0,19,0,2,0,5,3,9.5,,
t20_2025-06-06_england_west_indies_1448346,T20,2,England,MJ Potts,24,4.0,4.0,0,48,2,8,1,6,5,12.0,12.0,24.0
t20_2025-06-06_england_west_indies_1448346,T20,2,England,AU Rashid,24,4.0,4.0,0,22,1,1,0,10,1,5.5,24.0,22.0
t20_2025-06-06_england_west_indies_1448346,T20,2,England,JG Bethell,12,2.0,2.0,0,27,2,3,0,4,4,13.5,6.0,13.5
t20_2025-06-08_west_indies_england_1448347,T20,1,England,L Wood,24,4.0,4.0,0,25,2,0,1,13,3,6.25,12.0,12.5
t20_2025-06-08_west_indies_england_1448347,T20,1,England,LA Dawson,24,4.0,4.0,0,43,0,2,0,8,7,10.75,,
t20_2025-06-08_west_indies_england_1448347,T20,1,England,BA Carse,24,4.0,4.0,0,42,1,1,1,10,6,10.5,24.0,42.0
t20_2025-06-08_west_indies_england_1448347,T20,1,England,JG Bethell,18,3.0,3.0,0,24,1,0,0,6,3,8.0,18.0,24.0
t20_2025-06-08_west_indies_england_1448347,T20,1,England,AU Rashid,24,4.0,4.0,0,59,1,0,0,2,7,14.75,24.0,59.0
t20_2025-06-08_west_indies_england_1448347,T20,1,England,WG Jacks,6,1.0,1.0,0,2,0,0,0,4,0,2.0,,
t20_2025-06-08_west_indies_england_1448347,T20,2,West Indies,AJ Hosein,24,4.0,4.0,0,33,1,0,0,7,5,8.25,24.0,33.0
t20_2025-06-08_west_indies_england_1448347,T20,2,West Indies,JO Holder,21,3.3,3.5,0,30,1,1,0,8,4,8.57,21.0,30.0
t20_2025-06-08_west_indies_england_1448347,T20,2,West Indies,R Shepherd,18,3.0,3.0,0,42,1,4,0,3,5,14.0,18.0,42.0
t20_2025-06-08_west_indies_england_1448347,T20,2,West Indies,AS Joseph,24,4.0,4.0,0,45,2,1,1,6,6,11.25,12.0,22.5
t20_2025-06-08_west_indies_england_1448347,T20,2,West Indies,G Motie,18,3.0,3.0,0,28,0,0,0,3,3,9.33,,
t20_2025-06-08_west_indies_england_1448347,T20,2,West Indies,RL Chase,6,1.0,1.0,0,15,1,2,0,3,2,15.0,6.0,15.0
t20_2025-06-10_england_west_indies_1448348,T20,1,West Indies,AJ Hosein,24,4.0,4.0,0,42,1,0,0,6,6,10.5,24.0,42.0
t20_2025-06-10_england_west_indies_1448348,T20,1,West Indies,JO Holder,24,4.0,4.0,0,43,0,1,0,6,6,10.75,,
t20_2025-06-10_england_west_indies_1448348,T20,1,West Indies,R Shepherd,12,2.0,2.0,0,39,0,0,0,1,6,19.5,,
t20_2025-06-10_england_west_indies_1448348,T20,1,West Indies,AS Joseph,24,4.0,4.0,0,60,0,6,0,6,9,15.0,,
t20_2025-06-10_england_west_indies_1448348,T20,1,West Indies,G Motie,24,4.0,4.0,0,44,1,1,0,4,4,11.0,24.0,44.0
t20_2025-06-10_england_west_indies_1448348,T20,1,West Indies,SE Rutherford,12,2.0,2.0,0,20,1,3,0,2,2,10.0,12.0,20.0
t20_2025-06-10_england_west_indies_1448348,T20,2,England,L Wood,24,4.0,4.0,0,31,3,0,0,9,4,7.75,8.0,10.33
t20_2025-06-10_england_west_indies_1448348,T20,2,England,BA Carse,24,4.0,4.0,0,63,1,0,3,7,12,15.75,24.0,63.0
t20_2025-06-10_england_west_indies_1448348,T20,2,England,WG Jacks,6,1.0,1.0,0,15,0,0,0,1,2,15.0,,
t20_2025-06-10_england_west_indies_1448348,T20,2,England,LA Dawson,24,4.0,4.0,0,34,1,5,0,9,3,8.5,24.0,34.0
t20_2025-06-10_england_west_indies_1448348,T20,2,England,JG Bethell,18,3.0,3.0,0,32,1,0,0,4,4,10.67,18.0,32.0
t20_2025-06-10_england_west_indies_1448348,T20,2,England,AU Rashid,24,4.0,4.0,0,30,2,1,0,11,4,7.5,12.0,15.0
t20_2025-09-10_south_africa_england_1448357,T20,1,England,L Wood,12,2.0,2.0,0,22,2,1,0,3,3,11.0,6.0,11.0
t20_2025-09-10_south_africa_england_1448357,T20,1,England,J Overton,11,1.5,1.833,0,24,1,2,0,4,3,13.09,11.0,24.0
t20_2025-09-10_south_africa_england_1448357,T20,1,England,AU Rashid,12,2.0,2.0,0,24,1,0,0,3,3,12.0,12.0,24.0
t20_2025-09-10_south_africa_england_1448357,T20,1,England,LA Dawson,6,1.0,1.0,0,14,0,0,0,1,2,14.0,,
t20_2025-09-10_south_africa_england_1448357,T20,1,England,SM Curran,6,1.0,1.0,0,11,1,0,0,1,1,11.0,6.0,11.0
t20_2025-09-10_south_africa_england_1448357,T20,2,South Africa,K Rabada,6,1.0,1.0,0,11,1,0,0,3,2,11.0,6.0,11.0
t20_2025-09-10_south_africa_england_1448357,T20,2,South Africa,M Jansen,12,2.0,2.0,0,18,2,1,0,6,2,9.0,6.0,9.0
t20_2025-09-10_south_africa_england_1448357,T20,2,South Africa,C Bosch,12,2.0,2.0,0,20,2,0,0,3,2,10.0,6.0,10.0
t20_2025-09-12_england_south_africa_1448358,T20,1,South Africa,M Jansen,24,4.0,4.0,0,60,0,0,0,6,11,15.0,,
t20_2025-09-12_england_south_africa_1448358,T20,1,South Africa,K Rabada,24,4.0,4.0,0,70,0,2,4,5,10,17.5,,
t20_2025-09-12_england_south_africa_1448358,T20,1,South Africa,LB Williams,18,3.0,3.0,0,62,0,3,0,2,11,20.67,,
t20_2025-09-12_england_south_africa_1448358,T20,1,South Africa,BC Fortuin,24,4.0,4.0,0,52,2,2,0,5,7,13.0,12.0,26.0
t20_2025-09-12_england_south_africa_1448358,T20,1,South Africa,KT Maphaka,24,4.0,4.0,0,41,0,1,1,7,6,10.25,,
t20_2025-09-12_england_south_africa_1448358,T20,1,South Africa,AK Markram,6,1.0,1.0,0,19,0,0,0,0,3,19.0,,
t20_2025-09-12_england_south_africa_1448358,T20,2,England,L Wood,18,3.0,3.0,0,38,0,0,0,6,5,12.67,,
t20_2025-09-12_england_south_africa_1448358,T20,2,England,JC Archer,18,3.0,3.0,0,25,3,1,0,11,4,8.33,6.0,8.33
t20_2025-09-12_england_south_africa_1448358,T20,2,England,SM Curran,12,2.0,2.0,0,11,2,1,0,6,1,5.5,6.0,5.5
t20_2025-09-12_england_south_africa_1448358,T20,2,England,LA Dawson,19,3.1,3.167,1,34,2,0,0,5,5,10.74,9.5,17.0
t20_2025-09-12_england_south_africa_1448358,T20,2,England,AU Rashid,24,4.0,4.0,0,48,1,2,0,8,8,12.0,24.0,48.0
t20_2025-09-12_england_south_africa_1448358,T20,2,England,WG Jacks,6,1.0,1.0,0,2,2,0,0,4,0,2.0,3.0,1.0
t20_2025-09-17_ireland_england_1448360,T20,1,England,L Wood,18,3.0,3.0,0,24,0,1,0,9,4,8.0,,
t20_2025-09-17_ireland_england_1448360,T20,1,England,J Overton,24,4.0,4.0,0,40,1,1,0,9,6,10.0,24.0,40.0
t20_2025-09-17_ireland_england_1448360,T20,1,England,LA Dawson,24,4.0,4.0,0,39,1,2,0,7,4,9.75,24.0,39.0
t20_2025-09-17_ireland_england_1448360,T20,1,England,SM Curran,24,4.0,4.0,0,43,0,5,0,6,6,10.75,,
t20_2025-09-17_ireland_england_1448360,T20,1,England,AU Rashid,24,4.0,4.0,0,36,1,0,0,9,4,9.0,24.0,36.0
t20_2025-09-17_ireland_england_1448360,T20,1,England,Rehan Ahmed,6,1.0,1.0,0,9,0,0,0,1,1,9.0,,
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,MJ Humphreys,24,4.0,4.0,0,44,2,0,0,8,7,11.0,12.0,22.0
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,BJ McCarthy,22,3.4,3.667,0,43,0,2,0,7,7,11.73,,
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,GI Hume,12,2.0,2.0,0,36,2,1,0,4,7,18.0,6.0,18.0
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,CA Young,18,3.0,3.0,0,26,0,0,0,5,4,8.67,,
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,HT Tector,12,2.0,2.0,0,22,1,1,1,3,3,11.0,12.0,22.0
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,C Campher,6,1.0,1.0,0,13,0,0,0,2,2,13.0,,
t20_2025-09-17_ireland_england_1448360,T20,2,Ireland,GJ Delany,12,2.0,2.0,0,13,1,0,0,5,1,6.5,12.0,13.0
t20_2025-09-21_ireland_england_1448362,T20,1,England,S Baker,24,4.0,4.0,0,52,0,1,0,10,9,13.0,,
t20_2025-09-21_ireland_england_1448362,T20,1,England,L Wood,18,3.0,3.0,0,20,0,0,0,8,3,6.67,,
t20_2025-09-21_ireland_england_1448362,T20,1,England,LA Dawson,12,2.0,2.0,0,9,2,0,0,5,1,4.5,6.0,4.5
t20_2025-09-21_ireland_england_1448362,T20,1,England,J Overton,24,4.0,4.0,0,17,2,1,0,12,1,4.25,12.0,8.5
t20_2025-09-21_ireland_england_1448362,T20,1,England,Rehan Ahmed,18,3.0,3.0,0,24,1,1,0,6,3,8.0,18.0,24.0
t20_2025-09-21_ireland_england_1448362,T20,1,England,AU Rashid,24,4.0,4.0,0,29,3,0,0,8,3,7.25,8.0,9.67
t20_2025-09-21_ireland_england_1448362,T20,2,Ireland,MJ Humphreys,24,4.0,4.0,0,25,0,1,0,10,2,6.25,,
t20_2025-09-21_ireland_england_1448362,T20,2,Ireland,BJ McCarthy,18,3.0,3.0,0,22,1,1,0,7,3,7.33,18.0,22.0
t20_2025-09-21_ireland_england_1448362,T20,2,Ireland,CA Young,13,2.1,2.167,0,21,1,1,0,4,3,9.69,13.0,21.0
t20_2025-09-21_ireland_england_1448362,T20,2,Ireland,C Campher,12,2.0,2.0,0,24,1,1,0,4,4,12.0,12.0,24.0
t20_2025-09-21_ireland_england_1448362,T20,2,Ireland,B White,24,4.0,4.0,0,40,1,0,1,8,6,10.0,24.0,40.0
t20_2025-09-21_ireland_england_1448362,T20,2,Ireland,GJ Delany,12,2.0,2.0,0,18,0,0,0,4,3,9.0,,
t20_2025-05-21_west_indies_england_1448391,T20,1,England,LK Bell,24,4.0,4.0,1,29,2,1,0,12,5,7.25,12.0,14.5
t20_2025-05-21_west_indies_england_1448391,T20,1,England,CE Dean,24,4.0,4.0,0,32,0,1,0,8,5,8.0,,
t20_2025-05-21_west_indies_england_1448391,T20,1,England,LCN Smith,24,4.0,4.0,1,18,1,0,0,16,3,4.5,24.0,18.0
t20_2025-05-21_west_indies_england_1448391,T20,1,England,EL Arlott,24,4.0,4.0,0,28,1,0,0,9,2,7.0,24.0,28.0
t20_2025-05-21_west_indies_england_1448391,T20,1,England,IECM Wong,24,4.0,4.0,0,35,1,0,0,10,7,8.75,24.0,35.0
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,Z James,24,4.0,4.0,0,32,1,0,0,10,6,8.0,24.0,32.0
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,J Glasgow,6,1.0,1.0,0,13,0,0,0,2,3,13.0,,
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,HK Matthews,18,3.0,3.0,0,20,0,1,0,4,1,6.67,,
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,CS Fraser,9,1.3,1.5,0,18,0,1,0,1,3,12.0,,
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,ASS Fletcher,18,3.0,3.0,0,27,1,0,0,4,3,9.0,18.0,27.0
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,K Ramharack,18,3.0,3.0,0,27,0,0,0,4,4,9.0,,
t20_2025-05-21_west_indies_england_1448391,T20,2,West Indies,AA Alleyne,6,1.0,1.0,0,9,0,2,1,1,0,9.0,,
t20_2025-05-23_west_indies_england_1448392,T20,1,England,LK Bell,24,4.0,4.0,0,28,3,1,1,15,5,7.0,8.0,9.33
t20_2025-05-23_west_indies_england_1448392,T20,1,England,EL Arlott,24,4.0,4.0,1,14,3,2,0,17,2,3.5,8.0,4.67
t20_2025-05-23_west_indies_england_1448392,T20,1,England,LCN Smith,24,4.0,4.0,0,15,0,0,0,12,1,3.75,,
t20_2025-05-23_west_indies_england_1448392,T20,1,England,CE Dean,24,4.0,4.0,0,12,2,0,0,13,0,3.0,12.0,6.0
t20_2025-05-23_west_indies_england_1448392,T20,1,England,IECM Wong,24,4.0,4.0,0,10,1,0,0,14,0,2.5,24.0,10.0
t20_2025-05-23_west_indies_england_1448392,T20,2,West Indies,Z James,12,2.0,2.0,0,12,1,0,0,5,2,6.0,12.0,12.0
t20_2025-05-23_west_indies_england_1448392,T20,2,West Indies,CS Fraser,12,2.0,2.0,0,17,0,1,0,4,3,8.5,,
t20_2025-05-23_west_indies_england_1448392,T20,2,West Indies,HK Matthews,12,2.0,2.0,0,20,0,0,0,2,3,10.0,,
t20_2025-05-23_west_indies_england_1448392,T20,2,West Indies,K Ramharack,6,1.0,1.0,0,12,0,0,0,1,2,12.0,,
t20_2025-05-23_west_indies_england_1448392,T20,2,West Indies,ASS Fletcher,8,1.2,1.333,0,10,0,0,0,4,2,7.5,,
t20_2025-05-23_west_indies_england_1448392,T20,2,West Indies,AA Alleyne,6,1.0,1.0,0,9,0,0,0,1,1,9.0,,
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,Z James,12,2.0,2.0,0,4,1,0,0,9,0,2.0,12.0,4.0
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,J Glasgow,6,1.0,1.0,0,9,0,0,0,3,2,9.0,,
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,JKC Claxton,24,4.0,4.0,0,15,1,2,0,13,1,3.75,24.0,15.0
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,HK Matthews,24,4.0,4.0,0,32,3,0,0,7,2,8.0,8.0,10.67
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,ASS Fletcher,18,3.0,3.0,0,29,0,0,0,4,5,9.67,,
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,AA Alleyne,18,3.0,3.0,0,30,0,3,0,4,4,10.0,,
t20_2025-05-26_england_west_indies_1448393,T20,1,West Indies,A Munisar,18,3.0,3.0,0,21,0,0,1,9,3,7.0,,
t20_2025-05-26_england_west_indies_1448393,T20,2,England,LK Bell,24,4.0,4.0,0,11,2,0,0,16,1,2.75,12.0,5.5
t20_2025-05-26_england_west_indies_1448393,T20,2,England,EL Arlott,24,4.0,4.0,0,26,2,2,0,13,3,6.5,12.0,13.0
t20_2025-05-26_england_west_indies_1448393,T20,2,England,CE Dean,24,4.0,4.0,0,31,2,0,0,9,4,7.75,12.0,15.5
t20_2025-05-26_england_west_indies_1448393,T20,2,England,LCN Smith,24,4.0,4.0,0,25,2,0,0,9,2,6.25,12.0,12.5
t20_2025-05-26_england_west_indies_1448393,T20,2,England,S Glenn,24,4.0,4.0,0,33,0,0,0,12,7,8.25,,
t20_2025-06-28_india_england_1448397,T20,1,England,LK Bell,24,4.0,4.0,0,27,3,3,0,10,3,6.75,8.0,9.0
t20_2025-06-28_india_england_1448397,T20,1,England,EL Arlott,24,4.0,4.0,0,38,1,1,0,5,4,9.5,24.0,38.0
t20_2025-06-28_india_england_1448397,T20,1,England,L Filer,24,4.0,4.0,0,35,0,2,1,9,5,8.75,,
t20_2025-06-28_india_england_1448397,T20,1,England,LCN Smith,18,3.0,3.0,0,41,0,0,0,4,9,13.67,,
t20_2025-06-28_india_england_1448397,T20,1,England,S Ecclestone,18,3.0,3.0,0,43,1,0,0,1,7,14.33,18.0,43.0
t20_2025-06-28_india_england_1448397,T20,1,England,A Capsey,12,2.0,2.0,0,21,0,1,0,4,4,10.5,,
t20_2025-06-28_india_england_1448397,T20,2,India,AB Kaur,12,2.0,2.0,0,22,1,1,0,2,3,11.0,12.0,22.0
t20_2025-06-28_india_england_1448397,T20,2,India,DB Sharma,18,3.0,3.0,0,32,2,4,0,7,5,10.67,9.0,16.0
t20_2025-06-28_india_england_1448397,T20,2,India,N Shree Charani,23,3.5,3.833,0,12,4,0,0,15,1,3.13,5.75,3.0
t20_2025-06-28_india_england_1448397,T20,2,India,A Reddy,12,2.0,2.0,0,18,1,0,0,3,2,9.0,12.0,18.0
t20_2025-06-28_india_england_1448397,T20,2,India,RP Yadav,12,2.0,2.0,0,15,2,0,1,5,1,7.5,6.0,7.5
t20_2025-06-28_india_england_1448397,T20,2,India,S Rana,12,2.0,2.0,0,13,0,0,0,3,1,6.5,,
t20_2025-07-01_india_england_1448398,T20,1,England,A Capsey,6,1.0,1.0,0,11,0,0,0,1,2,11.0,,
t20_2025-07-01_india_england_1448398,T20,1,England,L Filer,24,4.0,4.0,0,42,1,3,0,6,6,10.5,24.0,42.0
t20_2025-07-01_india_england_1448398,T20,1,England,LK Bell,24,4.0,4.0,0,17,2,2,0,13,1,4.25,12.0,8.5
t20_2025-07-01_india_england_1448398,T20,1,England,EL Arlott,24,4.0,4.0,0,43,1,0,0,6,8,10.75,24.0,43.0
t20_2025-07-01_india_england_1448398,T20,1,England,S Ecclestone,24,4.0,4.0,0,30,0,0,0,9,5,7.5,,
t20_2025-07-01_india_england_1448398,T20,1,England,LCN Smith,18,3.0,3.0,0,37,0,0,0,0,5,12.33,,
t20_2025-07-01_india_england_1448398,T20,2,India,A Reddy,18,3.0,3.0,0,16,0,0,0,8,2,5.33,,
t20_2025-07-01_india_england_1448398,T20,2,India,DB Sharma,24,4.0,4.0,0,30,1,1,0,5,3,7.5,24.0,30.0
t20_2025-07-01_india_england_1448398,T20,2,India,N Shree Charani,24,4.0,4.0,0,28,2,0,0,12,5,7.0,12.0,14.0
t20_2025-07-01_india_england_1448398,T20,2,India,AB Kaur,18,3.0,3.0,0,28,1,1,0,7,4,9.33,18.0,28.0
t20_2025-07-01_india_england_1448398,T20,2,India,RP Yadav,24,4.0,4.0,0,38,0,0,1,6,5,9.5,,
t20_2025-07-01_india_england_1448398,T20,2,India,S Rana,12,2.0,2.0,0,17,0,1,0,6,3,8.5,,
t20_2025-07-04_england_india_1448399,T20,1,India,AB Kaur,24,4.0,4.0,0,31,0,0,0,6,3,7.75,,
t20_2025-07-04_england_india_1448399,T20,1,India,A Reddy,24,4.0,4.0,0,32,3,2,0,9,3,8.0,8.0,10.67
t20_2025-07-04_england_india_1448399,T20,1,India,DB Sharma,24,4.0,4.0,0,27,3,2,0,11,3,6.75,8.0,9.0
t20_2025-07-04_england_india_1448399,T20,1,India,N Shree Charani,24,4.0,4.0,0,43,2,0,0,8,6,10.75,12.0,21.5
t20_2025-07-04_england_india_1448399,T20,1,India,RP Yadav,12,2.0,2.0,0,15,1,0,0,4,2,7.5,12.0,15.0
t20_2025-07-04_england_india_1448399,T20,1,India,S Rana,12,2.0,2.0,0,22,0,0,0,1,3,11.0,,
t20_2025-07-04_england_india_1448399,T20,2,England,LK Bell,24,4.0,4.0,0,37,1,0,0,8,6,9.25,24.0,37.0
t20_2025-07-04_england_india_1448399,T20,2,England,L Filer,24,4.0,4.0,0,30,2,2,0,13,5,7.5,12.0,15.0
t20_2025-07-04_england_india_1448399,T20,2,England,IECM Wong,24,4.0,4.0,0,36,1,2,0,6,5,9.0,24.0,36.0
t20_2025-07-04_england_india_1448399,T20,2,England,CE Dean,24,4.0,4.0,0,37,0,0,0,10,7,9.25,,
t20_2025-07-04_england_india_1448399,T20,2,England,S Ecclestone,24,4.0,4.0,0,24,1,0,0,7,2,6.0,24.0,24.0
t20_2025-07-09_england_india_1448400,T20,1,India,AB Kaur,24,4.0,4.0,0,20,1,0,0,10,1,5.0,24.0,20.0
t20_2025-07-09_england_india_1448400,T20,1,India,DB Sharma,24,4.0,4.0,0,29,1,0,0,8,3,7.25,24.0,29.0
t20_2025-07-09_england_india_1448400,T20,1,India,N Shree Charani,24,4.0,4.0,0,30,2,0,0,8,4,7.5,12.0,15.0
t20_2025-07-09_england_india_1448400,T20,1,India,A Reddy,18,3.0,3.0,0,16,0,1,0,7,1,5.33,,
t20_2025-07-09_england_india_1448400,T20,1,India,RP Yadav,24,4.0,4.0,0,15,2,0,0,9,0,3.75,12.0,7.5
t20_2025-07-09_england_india_1448400,T20,1,India,S Rana,6,1.0,1.0,0,12,0,0,0,0,2,12.0,,
t20_2025-07-09_england_india_1448400,T20,2,England,LK Bell,18,3.0,3.0,0,32,0,2,1,5,5,10.67,,
t20_2025-07-09_england_india_1448400,T20,2,England,L Filer,12,2.0,2.0,0,18,0,1,0,5,3,9.0,,
t20_2025-07-09_england_india_1448400,T20,2,England,CE Dean,24,4.0,4.0,0,29,1,1,0,9,4,7.25,24.0,29.0
t20_2025-07-09_england_india_1448400,T20,2,England,S Ecclestone,24,4.0,4.0,0,20,1,0,0,11,2,5.0,24.0,20.0
t20_2025-07-09_england_india_1448400,T20,2,England,IECM Wong,18,3.0,3.0,0,18,1,0,0,5,1,6.0,18.0,18.0
t20_2025-07-09_england_india_1448400,T20,2,England,A Capsey,6,1.0,1.0,0,10,0,0,0,1,1,10.0,,
t20_2025-07-12_india_england_1448401,T20,1,England,EL Arlott,24,4.0,4.0,0,42,1,6,1,8,6,10.5,24.0,42.0
t20_2025-07-12_india_england_1448401,T20,1,England,IECM Wong,24,4.0,4.0,0,47,0,1,0,5,8,11.75,,
t20_2025-07-12_india_england_1448401,T20,1,England,LCN Smith,24,4.0,4.0,0,26,1,0,0,10,4,6.5,24.0,26.0
t20_2025-07-12_india_england_1448401,T20,1,England,S Ecclestone,24,4.0,4.0,0,28,2,0,0,9,4,7.0,12.0,14.0
t20_2025-07-12_india_england_1448401,T20,1,England,CE Dean,24,4.0,4.0,0,23,3,1,0,10,2,5.75,8.0,7.67
t20_2025-07-12_india_england_1448401,T20,2,India,K Goud,18,3.0,3.0,0,26,0,3,0,8,4,8.67,,
t20_2025-07-12_india_england_1448401,T20,2,India,DB Sharma,24,4.0,4.0,0,31,2,1,0,7,3,7.75,12.0,15.5
t20_2025-07-12_india_england_1448401,T20,2,India,A Reddy,24,4.0,4.0,0,47,2,0,0,5,7,11.75,12.0,23.5
